,Matches,Season,Innings,Hundreds,TotalRuns,NotOuts,BallsFaced,DuckedOut,FiftyRuns,BattingAvg,HighestScore,StrikeRate
3085,10.0,2011,9.0,0.0,185.0,2.0,303.0,0.0,1.0,26.42,55.0,61.05
3086,10.0,2011,10.0,0.0,376.0,0.0,528.0,0.0,3.0,37.6,75.0,71.21
3087,10.0,2011,10.0,0.0,456.0,1.0,568.0,0.0,6.0,50.66,77.0,80.28
3088,10.0,2011,9.0,0.0,316.0,1.0,409.0,0.0,3.0,39.5,72.0,77.26
3089,10.0,2011/12,5.0,0.0,24.0,2.0,37.0,0.0,0.0,8.0,9.0,64.86
3090,10.0,2011/12,10.0,0.0,267.0,0.0,365.0,0.0,3.0,26.7,70.0,73.15
3091,10.0,2011/12,7.0,0.0,58.0,2.0,79.0,0.0,0.0,11.6,18.0,73.41
3092,10.0,2011/12,2.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,66.66
3093,10.0,2011/12,10.0,0.0,172.0,2.0,251.0,1.0,1.0,21.5,69.0,68.52
3094,10.0,2011/12,9.0,1.0,348.0,1.0,476.0,0.0,2.0,43.5,100.0,73.1
3095,10.0,2011/12,10.0,0.0,127.0,1.0,158.0,1.0,0.0,14.11,39.0,80.37
3096,10.0,2011/12,9.0,0.0,374.0,1.0,427.0,0.0,4.0,46.75,68.0,87.58
3097,10.0,2011/12,10.0,0.0,315.0,1.0,429.0,2.0,4.0,35.0,70.0,73.42
3098,10.0,2011/12,10.0,1.0,315.0,0.0,387.0,0.0,1.0,31.5,114.0,81.39
3099,10.0,2012,2.0,0.0,5.0,0.0,14.0,1.0,0.0,2.5,5.0,35.71
3100,10.0,2012,9.0,0.0,159.0,1.0,236.0,2.0,1.0,19.87,54.0,67.37
3101,10.0,2012,9.0,1.0,260.0,1.0,323.0,1.0,1.0,32.5,119.0,80.49
3103,10.0,2012,4.0,0.0,44.0,3.0,27.0,0.0,0.0,44.0,19.0,162.96
3104,10.0,2012,7.0,0.0,195.0,3.0,216.0,1.0,2.0,48.75,80.0,90.27
3105,10.0,2012,7.0,0.0,113.0,1.0,111.0,1.0,0.0,18.83,44.0,101.8
3106,10.0,2012,9.0,0.0,211.0,1.0,297.0,0.0,2.0,26.37,59.0,71.04
3107,10.0,2012,9.0,0.0,372.0,2.0,587.0,0.0,3.0,53.14,71.0,63.37
3108,10.0,2012/13,10.0,3.0,539.0,4.0,639.0,0.0,2.0,89.83,125.0,84.35
3109,10.0,2012/13,9.0,0.0,199.0,3.0,260.0,1.0,1.0,33.16,53.0,76.53
3110,10.0,2012/13,9.0,2.0,416.0,1.0,539.0,0.0,1.0,52.0,138.0,77.17
3111,10.0,2012/13,9.0,0.0,108.0,1.0,103.0,1.0,0.0,13.5,24.0,104.85
3112,10.0,2012/13,3.0,0.0,6.0,0.0,30.0,1.0,0.0,2.0,4.0,20.0
3113,10.0,2012/13,7.0,0.0,10.0,6.0,25.0,1.0,0.0,10.0,3.0,40.0
3114,10.0,2012/13,10.0,0.0,165.0,2.0,226.0,0.0,1.0,20.62,60.0,73.0
3115,10.0,2012/13,10.0,0.0,111.0,1.0,182.0,2.0,0.0,12.33,25.0,60.98
3116,10.0,2012/13,9.0,0.0,253.0,1.0,390.0,0.0,2.0,31.62,96.0,64.87
3117,10.0,2012/13,8.0,1.0,296.0,1.0,361.0,0.0,1.0,42.28,145.0,81.99
3118,10.0,2013,6.0,0.0,45.0,2.0,54.0,1.0,0.0,11.25,25.0,83.33
3119,10.0,2013,10.0,0.0,184.0,3.0,232.0,1.0,0.0,26.28,48.0,79.31
3120,10.0,2013,6.0,0.0,27.0,3.0,58.0,0.0,0.0,9.0,23.0,46.55
3121,10.0,2013,9.0,0.0,275.0,0.0,305.0,1.0,2.0,30.55,70.0,90.16
3122,10.0,2013,10.0,1.0,358.0,1.0,418.0,0.0,1.0,39.77,150.0,85.64
3123,10.0,2013,10.0,0.0,238.0,1.0,285.0,0.0,1.0,26.44,62.0,83.5
3124,10.0,2013,10.0,0.0,117.0,0.0,168.0,4.0,0.0,11.7,30.0,69.64
3125,10.0,2013,9.0,0.0,68.0,6.0,105.0,1.0,0.0,22.66,34.0,64.76
3126,10.0,2013,2.0,0.0,4.0,1.0,14.0,0.0,0.0,4.0,2.0,28.57
3127,10.0,2013,10.0,1.0,328.0,1.0,481.0,1.0,2.0,36.44,103.0,68.19
3128,10.0,2013,5.0,0.0,12.0,3.0,14.0,1.0,0.0,6.0,5.0,85.71
3129,10.0,2013,7.0,0.0,97.0,2.0,183.0,1.0,1.0,19.4,52.0,53.0
3130,10.0,2013/14,10.0,1.0,586.0,2.0,547.0,0.0,4.0,73.25,156.0,107.12
3131,10.0,2013/14,10.0,0.0,382.0,1.0,492.0,0.0,4.0,42.44,81.0,77.64
3132,10.0,2013/14,9.0,0.0,140.0,4.0,167.0,0.0,0.0,28.0,29.0,83.83
3133,10.0,2013/14,10.0,0.0,307.0,0.0,362.0,1.0,3.0,30.7,60.0,84.8
3134,10.0,2013/14,10.0,1.0,454.0,1.0,494.0,0.0,3.0,50.44,117.0,91.9
3135,10.0,2013/14,5.0,0.0,14.0,1.0,20.0,2.0,0.0,3.5,10.0,70.0
3136,10.0,2013/14,9.0,0.0,188.0,1.0,257.0,0.0,0.0,23.5,44.0,73.15
3137,10.0,2013/14,10.0,0.0,233.0,0.0,330.0,0.0,2.0,23.3,73.0,70.6
3138,10.0,2013/14,10.0,0.0,354.0,0.0,462.0,0.0,3.0,35.4,70.0,76.62
3139,10.0,2013/14,9.0,2.0,332.0,0.0,431.0,0.0,0.0,36.88,102.0,77.03
3140,10.0,2013/14,4.0,0.0,21.0,3.0,47.0,0.0,0.0,21.0,16.0,44.68
3141,10.0,2014,10.0,3.0,567.0,1.0,680.0,0.0,2.0,63.0,122.0,83.38
3142,10.0,2014,6.0,0.0,22.0,4.0,33.0,0.0,0.0,11.0,9.0,66.66
3143,10.0,2014,9.0,1.0,285.0,1.0,260.0,0.0,0.0,35.62,121.0,109.61
3144,10.0,2014,9.0,0.0,56.0,3.0,70.0,4.0,0.0,9.33,42.0,80.0
3145,10.0,2014,10.0,0.0,398.0,0.0,522.0,0.0,4.0,39.8,93.0,76.24
3146,10.0,2014,9.0,0.0,187.0,0.0,283.0,0.0,0.0,20.77,40.0,66.07
3147,10.0,2014,9.0,1.0,278.0,0.0,329.0,1.0,0.0,30.88,113.0,84.49
3148,10.0,2014,10.0,1.0,359.0,1.0,448.0,1.0,0.0,39.88,141.0,80.13
3149,10.0,2014,10.0,0.0,249.0,1.0,332.0,1.0,2.0,27.66,79.0,75.0
3150,10.0,2014/15,10.0,0.0,221.0,0.0,340.0,0.0,1.0,22.1,67.0,65.0
3151,10.0,2014/15,4.0,0.0,14.0,2.0,17.0,1.0,0.0,7.0,8.0,82.35
3152,10.0,2014/15,9.0,0.0,304.0,1.0,360.0,0.0,2.0,38.0,97.0,84.44
3153,10.0,2014/15,10.0,0.0,205.0,0.0,304.0,0.0,2.0,20.5,66.0,67.43
3154,10.0,2014/15,9.0,0.0,234.0,0.0,320.0,0.0,2.0,26.0,62.0,73.12
3155,10.0,2014/15,9.0,0.0,193.0,1.0,276.0,1.0,1.0,24.12,50.0,69.92
3156,10.0,2014/15,8.0,0.0,170.0,2.0,179.0,1.0,2.0,28.33,55.0,94.97
3157,10.0,2014/15,9.0,0.0,50.0,4.0,73.0,2.0,0.0,10.0,16.0,68.49
3158,10.0,2014/15,9.0,1.0,293.0,0.0,349.0,2.0,1.0,32.55,156.0,83.95
3159,10.0,2014/15,9.0,0.0,140.0,0.0,181.0,0.0,0.0,15.55,28.0,77.34
3160,10.0,2014/15,9.0,1.0,323.0,0.0,359.0,1.0,2.0,35.88,112.0,89.97
3161,10.0,2014/15,9.0,0.0,309.0,0.0,427.0,0.0,2.0,34.33,86.0,72.36
3162,10.0,2014/15,9.0,0.0,53.0,0.0,89.0,4.0,0.0,5.88,22.0,59.55
3163,10.0,2014/15,8.0,0.0,76.0,2.0,65.0,0.0,0.0,12.66,39.0,116.92
3164,10.0,2014/15,10.0,0.0,198.0,0.0,304.0,0.0,2.0,19.8,52.0,65.13
3165,10.0,2014/15,9.0,0.0,165.0,3.0,186.0,1.0,1.0,27.5,52.0,88.7
3166,10.0,2014/15,7.0,0.0,93.0,2.0,73.0,0.0,0.0,18.6,23.0,127.39
3167,10.0,2014/15,9.0,0.0,196.0,0.0,268.0,2.0,1.0,21.77,60.0,73.13
3168,10.0,2014/15,9.0,0.0,252.0,1.0,276.0,0.0,2.0,31.5,83.0,91.3
3169,10.0,2014/15,10.0,1.0,347.0,0.0,468.0,0.0,1.0,34.7,129.0,74.14
3170,10.0,2014/15,9.0,0.0,195.0,0.0,218.0,1.0,1.0,21.66,50.0,89.44
3171,10.0,2014/15,9.0,0.0,334.0,2.0,382.0,0.0,3.0,47.71,80.0,87.43
3172,10.0,2014/15,9.0,0.0,44.0,0.0,97.0,2.0,0.0,4.88,10.0,45.36
3173,10.0,2014/15,5.0,0.0,32.0,2.0,26.0,2.0,0.0,10.66,17.0,123.07
3174,10.0,2014/15,10.0,0.0,130.0,0.0,169.0,4.0,1.0,13.0,59.0,76.92
3175,10.0,2014/15,9.0,1.0,290.0,0.0,445.0,1.0,1.0,32.22,107.0,65.16
3176,10.0,2014/15,10.0,0.0,91.0,0.0,104.0,2.0,0.0,9.1,29.0,87.5
3177,10.0,2014/15,6.0,0.0,12.0,5.0,23.0,1.0,0.0,12.0,7.0,52.17
3178,10.0,2014/15,10.0,1.0,407.0,1.0,445.0,0.0,3.0,45.22,106.0,91.46
3179,10.0,2014/15,3.0,0.0,15.0,1.0,14.0,1.0,0.0,7.5,8.0,107.14
3180,10.0,2014/15,9.0,0.0,223.0,0.0,206.0,1.0,1.0,24.77,92.0,108.25
3181,10.0,2014/15,9.0,0.0,191.0,0.0,229.0,1.0,1.0,21.22,80.0,83.4
3182,10.0,2014/15,10.0,1.0,223.0,0.0,296.0,1.0,0.0,22.3,103.0,75.33
3183,9.0,1979/80,9.0,0.0,118.0,5.0,192.0,1.0,0.0,29.5,23.0,61.45
3184,9.0,1979/80,9.0,0.0,114.0,0.0,137.0,1.0,0.0,12.66,37.0,83.21
3185,9.0,1979/80,9.0,0.0,97.0,3.0,168.0,2.0,0.0,16.16,27.0,57.73
3186,9.0,1979/80,6.0,0.0,30.0,2.0,44.0,0.0,0.0,7.5,8.0,68.18
3187,9.0,1979/80,9.0,0.0,181.0,0.0,289.0,0.0,1.0,20.11,69.0,62.62
3188,9.0,1979/80,9.0,0.0,181.0,0.0,259.0,0.0,1.0,20.11,59.0,69.88
3189,9.0,1979/80,9.0,1.0,507.0,2.0,768.0,0.0,4.0,72.42,103.0,66.01
3190,9.0,1979/80,6.0,0.0,93.0,1.0,99.0,1.0,0.0,18.6,31.0,93.93
3191,9.0,1979/80,6.0,0.0,72.0,1.0,113.0,1.0,0.0,14.4,34.0,63.71
3192,9.0,1979/80,5.0,0.0,54.0,2.0,98.0,0.0,0.0,18.0,27.0,55.1
3193,9.0,1979/80,6.0,0.0,43.0,1.0,61.0,0.0,0.0,8.6,16.0,70.49
3194,9.0,1979/80,9.0,0.0,303.0,1.0,454.0,1.0,4.0,37.87,64.0,66.74
3195,9.0,1980/81,5.0,0.0,16.0,0.0,38.0,1.0,0.0,3.2,7.0,42.1
3196,9.0,1981/82,4.0,0.0,11.0,1.0,24.0,1.0,0.0,3.66,9.0,45.83
3197,9.0,1981/82,9.0,0.0,235.0,0.0,409.0,0.0,1.0,26.11,74.0,57.45
3198,9.0,1981/82,6.0,0.0,11.0,3.0,21.0,1.0,0.0,3.66,4.0,52.38
3199,9.0,1981/82,8.0,0.0,127.0,0.0,215.0,0.0,0.0,15.87,40.0,59.06
3200,9.0,1981/82,6.0,0.0,68.0,2.0,96.0,1.0,0.0,17.0,34.0,70.83
3201,9.0,1981/82,4.0,0.0,58.0,2.0,82.0,0.0,0.0,29.0,23.0,70.73
3202,9.0,1982/83,7.0,0.0,102.0,0.0,167.0,0.0,0.0,14.57,33.0,61.07
3203,9.0,1982/83,6.0,0.0,64.0,0.0,108.0,0.0,0.0,10.66,46.0,59.25
3204,9.0,1983/84,7.0,0.0,100.0,4.0,145.0,0.0,0.0,33.33,33.0,68.96
3205,9.0,1983/84,9.0,1.0,515.0,1.0,749.0,0.0,3.0,64.37,115.0,68.75
3207,9.0,1983/84,9.0,0.0,181.0,0.0,389.0,0.0,0.0,20.11,47.0,46.52
3208,9.0,1983/84,7.0,0.0,25.0,0.0,60.0,2.0,0.0,3.57,7.0,41.66
3209,9.0,1984/85,9.0,0.0,59.0,4.0,77.0,0.0,0.0,11.8,24.0,76.62
3210,9.0,1984/85,7.0,0.0,133.0,0.0,220.0,1.0,1.0,19.0,72.0,60.45
3211,9.0,1984/85,9.0,0.0,140.0,1.0,266.0,1.0,0.0,17.5,36.0,52.63
3212,9.0,1984/85,9.0,0.0,164.0,1.0,275.0,2.0,1.0,20.5,57.0,59.63
3213,9.0,1984/85,9.0,0.0,296.0,0.0,429.0,0.0,3.0,32.88,75.0,68.99
3214,9.0,1984/85,8.0,0.0,123.0,2.0,316.0,0.0,1.0,20.5,50.0,38.92
3215,9.0,1985/86,2.0,0.0,4.0,1.0,4.0,0.0,0.0,4.0,3.0,100.0
3216,9.0,1985/86,3.0,0.0,2.0,1.0,6.0,1.0,0.0,1.0,2.0,33.33
3218,9.0,1985/86,2.0,0.0,6.0,1.0,15.0,0.0,0.0,6.0,5.0,40.0
3219,9.0,1986/87,4.0,0.0,16.0,0.0,41.0,1.0,0.0,4.0,7.0,39.02
3220,9.0,1987/88,9.0,2.0,444.0,2.0,666.0,0.0,3.0,63.42,102.0,66.66
3221,9.0,1987/88,4.0,0.0,11.0,3.0,23.0,1.0,0.0,11.0,5.0,47.82
3222,9.0,1987/88,6.0,0.0,67.0,2.0,98.0,0.0,0.0,16.75,31.0,68.36
3223,9.0,1987/88,9.0,0.0,118.0,3.0,130.0,1.0,0.0,19.66,44.0,90.76
3224,9.0,1987/88,3.0,0.0,16.0,1.0,13.0,0.0,0.0,8.0,15.0,123.07
3225,9.0,1987/88,3.0,0.0,13.0,0.0,42.0,1.0,0.0,4.33,7.0,30.95
3226,9.0,1987/88,6.0,0.0,42.0,4.0,54.0,0.0,0.0,21.0,11.0,77.77
3227,9.0,1987/88,4.0,0.0,30.0,2.0,46.0,1.0,0.0,15.0,16.0,65.21
3228,9.0,1988/89,7.0,0.0,64.0,2.0,105.0,0.0,0.0,12.8,22.0,60.95
3229,9.0,1988/89,4.0,0.0,25.0,1.0,53.0,1.0,0.0,8.33,13.0,47.16
3230,9.0,1988/89,9.0,0.0,474.0,3.0,743.0,0.0,7.0,79.0,82.0,63.79
3231,9.0,1988/89,4.0,0.0,21.0,2.0,32.0,0.0,0.0,10.5,7.0,65.62
3232,9.0,1988/89,9.0,0.0,256.0,0.0,400.0,1.0,2.0,28.44,70.0,64.0
3233,9.0,1989/90,9.0,0.0,258.0,1.0,385.0,0.0,1.0,32.25,88.0,67.01
3234,9.0,1989/90,6.0,0.0,65.0,1.0,169.0,2.0,0.0,13.0,48.0,38.46
3235,9.0,1989/90,5.0,0.0,26.0,0.0,60.0,0.0,0.0,5.2,10.0,43.33
3236,9.0,1989/90,5.0,0.0,30.0,2.0,47.0,1.0,0.0,10.0,18.0,63.82
3237,9.0,1989/90,8.0,0.0,174.0,3.0,221.0,0.0,2.0,34.8,59.0,78.73
3238,9.0,1989/90,9.0,0.0,75.0,0.0,138.0,2.0,0.0,8.33,25.0,54.34
3239,9.0,1989/90,8.0,0.0,88.0,1.0,132.0,0.0,0.0,12.57,22.0,66.66
3240,9.0,1989/90,8.0,1.0,317.0,0.0,402.0,0.0,2.0,39.62,108.0,78.85
3241,9.0,1989/90,9.0,0.0,139.0,0.0,277.0,0.0,0.0,15.44,40.0,50.18
3242,9.0,1990/91,9.0,0.0,325.0,0.0,411.0,0.0,2.0,36.11,72.0,79.07
3243,9.0,1990/91,8.0,0.0,83.0,1.0,208.0,1.0,0.0,11.85,24.0,39.9
3244,9.0,1990/91,5.0,0.0,15.0,2.0,28.0,3.0,0.0,5.0,9.0,53.57
3246,9.0,1990/91,5.0,0.0,10.0,4.0,20.0,0.0,0.0,10.0,5.0,50.0
3247,9.0,1991/92,8.0,0.0,75.0,3.0,121.0,0.0,0.0,15.0,14.0,61.98
3248,9.0,1991/92,3.0,0.0,25.0,1.0,37.0,0.0,0.0,12.5,10.0,67.56
3249,9.0,1991/92,2.0,0.0,6.0,1.0,10.0,0.0,0.0,6.0,5.0,60.0
3250,9.0,1991/92,9.0,0.0,351.0,0.0,410.0,0.0,2.0,39.0,76.0,85.6
3252,9.0,1992/93,9.0,0.0,118.0,2.0,183.0,1.0,0.0,16.85,28.0,64.48
3253,9.0,1992/93,6.0,0.0,76.0,2.0,71.0,0.0,0.0,19.0,27.0,107.04
3254,9.0,1992/93,8.0,0.0,124.0,3.0,210.0,2.0,0.0,24.8,45.0,59.04
3255,9.0,1992/93,8.0,0.0,40.0,2.0,61.0,1.0,0.0,6.66,15.0,65.57
3256,9.0,1992/93,9.0,0.0,280.0,0.0,423.0,0.0,2.0,31.11,62.0,66.19
3257,9.0,1992/93,9.0,0.0,338.0,0.0,601.0,2.0,4.0,37.55,63.0,56.23
3258,9.0,1992/93,9.0,0.0,268.0,0.0,339.0,0.0,2.0,29.77,51.0,79.05
3259,9.0,1992/93,9.0,1.0,348.0,2.0,497.0,0.0,1.0,49.71,100.0,70.02
3260,9.0,1992/93,9.0,0.0,164.0,0.0,275.0,1.0,0.0,18.22,45.0,59.63
3261,9.0,1992/93,4.0,0.0,16.0,2.0,32.0,0.0,0.0,8.0,10.0,50.0
3262,9.0,1992/93,4.0,0.0,14.0,1.0,19.0,0.0,0.0,4.66,9.0,73.68
3263,9.0,1992/93,9.0,0.0,76.0,3.0,119.0,1.0,0.0,12.66,32.0,63.86
3264,9.0,1992/93,9.0,1.0,205.0,1.0,275.0,2.0,1.0,25.62,110.0,74.54
3265,9.0,1992/93,9.0,1.0,413.0,1.0,568.0,1.0,2.0,51.62,134.0,72.71
3267,9.0,1993/94,3.0,0.0,37.0,2.0,78.0,0.0,0.0,37.0,23.0,47.43
3268,9.0,1993/94,7.0,0.0,93.0,1.0,181.0,0.0,0.0,15.5,30.0,51.38
3269,9.0,1993/94,9.0,0.0,100.0,0.0,244.0,1.0,0.0,11.11,38.0,40.98
3270,9.0,1993/94,3.0,0.0,13.0,2.0,24.0,0.0,0.0,13.0,5.0,54.16
3271,9.0,1993/94,9.0,0.0,188.0,0.0,329.0,1.0,1.0,20.88,73.0,57.14
3272,9.0,1993/94,4.0,0.0,28.0,0.0,46.0,0.0,0.0,7.0,15.0,60.86
3273,9.0,1994,4.0,0.0,20.0,1.0,34.0,0.0,0.0,6.66,13.0,58.82
3274,9.0,1994,6.0,0.0,103.0,2.0,180.0,1.0,0.0,25.75,39.0,57.22
3275,9.0,1994,4.0,0.0,43.0,2.0,83.0,0.0,0.0,21.5,33.0,51.8
3276,9.0,1994/95,8.0,0.0,258.0,3.0,338.0,0.0,1.0,51.6,53.0,76.33
3277,9.0,1994/95,9.0,1.0,261.0,2.0,298.0,0.0,0.0,37.28,169.0,87.58
3278,9.0,1994/95,5.0,0.0,20.0,3.0,25.0,1.0,0.0,10.0,17.0,80.0
3279,9.0,1994/95,9.0,0.0,236.0,1.0,305.0,1.0,2.0,29.5,73.0,77.37
3281,9.0,1994/95,7.0,0.0,73.0,3.0,91.0,0.0,0.0,18.25,18.0,80.21
3282,9.0,1994/95,9.0,0.0,157.0,1.0,250.0,2.0,1.0,19.62,53.0,62.8
3283,9.0,1994/95,3.0,0.0,25.0,1.0,26.0,0.0,0.0,12.5,13.0,96.15
3285,9.0,1995/96,8.0,0.0,156.0,1.0,317.0,0.0,1.0,22.28,83.0,49.21
3286,9.0,1995/96,9.0,0.0,217.0,1.0,381.0,0.0,1.0,27.12,64.0,56.95
3287,9.0,1995/96,6.0,0.0,126.0,3.0,112.0,0.0,0.0,42.0,36.0,112.5
3288,9.0,1995/96,7.0,0.0,113.0,0.0,173.0,0.0,0.0,16.14,34.0,65.31
3289,9.0,1996,8.0,0.0,262.0,2.0,365.0,0.0,1.0,43.66,90.0,71.78
3290,9.0,1996/97,9.0,0.0,205.0,0.0,273.0,1.0,0.0,22.77,35.0,75.09
3291,9.0,1996/97,8.0,0.0,141.0,1.0,170.0,0.0,1.0,20.14,55.0,82.94
3292,9.0,1996/97,9.0,0.0,54.0,2.0,63.0,2.0,0.0,7.71,24.0,85.71
3293,9.0,1996/97,9.0,0.0,153.0,0.0,269.0,2.0,1.0,17.0,52.0,56.87
3294,9.0,1997,6.0,0.0,25.0,3.0,30.0,2.0,0.0,8.33,16.0,83.33
3295,9.0,1997,4.0,0.0,18.0,0.0,31.0,2.0,0.0,4.5,15.0,58.06
3296,9.0,1997/98,7.0,0.0,64.0,3.0,100.0,2.0,0.0,16.0,27.0,64.0
3297,9.0,1997/98,8.0,0.0,99.0,4.0,143.0,0.0,0.0,24.75,21.0,69.23
3298,9.0,1997/98,8.0,0.0,221.0,1.0,323.0,1.0,1.0,31.57,76.0,68.42
3299,9.0,1997/98,5.0,0.0,52.0,2.0,49.0,1.0,0.0,17.33,32.0,106.12
3300,9.0,1997/98,6.0,0.0,49.0,3.0,85.0,0.0,0.0,16.33,13.0,57.64
3301,9.0,1997/98,3.0,0.0,8.0,3.0,22.0,0.0,0.0,0.0,5.0,36.36
3302,9.0,1997/98,9.0,0.0,178.0,1.0,249.0,0.0,0.0,22.25,45.0,71.48
3303,9.0,1997/98,3.0,0.0,9.0,2.0,11.0,0.0,0.0,9.0,5.0,81.81
3304,9.0,1997/98,8.0,0.0,116.0,1.0,107.0,1.0,0.0,16.57,33.0,108.41
3305,9.0,1997/98,9.0,0.0,206.0,0.0,323.0,1.0,0.0,22.88,45.0,63.77
3306,9.0,1997/98,9.0,0.0,131.0,1.0,208.0,0.0,0.0,16.37,31.0,62.98
3307,9.0,1997/98,9.0,1.0,389.0,0.0,530.0,0.0,2.0,43.22,122.0,73.39
3308,9.0,1997/98,5.0,0.0,13.0,1.0,29.0,1.0,0.0,3.25,8.0,44.82
3309,9.0,1997/98,4.0,0.0,38.0,2.0,40.0,0.0,0.0,19.0,15.0,95.0
3310,9.0,1997/98,9.0,1.0,360.0,0.0,463.0,0.0,2.0,40.0,116.0,77.75
3311,9.0,1997/98,2.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,25.0
3312,9.0,1998,8.0,2.0,491.0,1.0,499.0,0.0,3.0,70.14,128.0,98.39
3313,9.0,1998/99,8.0,1.0,275.0,1.0,368.0,0.0,1.0,39.28,100.0,74.72
3314,9.0,1998/99,9.0,0.0,231.0,0.0,290.0,1.0,2.0,25.66,75.0,79.65
3315,9.0,1998/99,7.0,0.0,141.0,0.0,253.0,0.0,0.0,20.14,39.0,55.73
3316,9.0,1998/99,8.0,0.0,87.0,1.0,145.0,2.0,0.0,12.42,30.0,60.0
3318,9.0,1999,9.0,0.0,79.0,0.0,140.0,1.0,0.0,8.77,26.0,56.42
3319,9.0,1999,8.0,0.0,79.0,3.0,127.0,0.0,0.0,15.8,34.0,62.2
3320,9.0,1999,5.0,0.0,31.0,2.0,49.0,0.0,0.0,10.33,11.0,63.26
3321,9.0,1999,8.0,0.0,182.0,3.0,243.0,1.0,1.0,36.4,60.0,74.89
3322,9.0,1999,8.0,0.0,98.0,0.0,127.0,2.0,0.0,12.25,39.0,77.16
3323,9.0,1999,9.0,0.0,216.0,1.0,391.0,1.0,1.0,27.0,50.0,55.24
3324,9.0,1999,3.0,0.0,10.0,1.0,34.0,1.0,0.0,5.0,7.0,29.41
3325,9.0,1999,9.0,0.0,208.0,1.0,338.0,1.0,1.0,26.0,69.0,61.53
3326,9.0,1999,9.0,1.0,341.0,0.0,467.0,1.0,2.0,37.88,101.0,73.01
3327,9.0,1999,4.0,0.0,115.0,1.0,205.0,0.0,0.0,38.33,42.0,56.09
3328,9.0,1999,9.0,0.0,176.0,1.0,281.0,2.0,1.0,22.0,51.0,62.63
3329,9.0,1999,8.0,0.0,198.0,0.0,210.0,1.0,1.0,24.75,62.0,94.28
3330,9.0,1999,9.0,0.0,229.0,0.0,417.0,1.0,1.0,25.44,82.0,54.91
3331,9.0,1999,8.0,0.0,281.0,6.0,230.0,0.0,2.0,140.5,52.0,122.17
3332,9.0,1999,9.0,0.0,153.0,0.0,300.0,0.0,0.0,17.0,32.0,51.0
3333,9.0,1999,4.0,0.0,37.0,2.0,74.0,0.0,0.0,18.5,21.0,50.0
3334,9.0,1999,6.0,0.0,62.0,2.0,74.0,2.0,0.0,15.5,26.0,83.78
3335,9.0,1999,6.0,0.0,107.0,0.0,154.0,1.0,1.0,17.83,52.0,69.48
3336,9.0,1999,8.0,0.0,161.0,2.0,182.0,1.0,0.0,26.83,43.0,88.46
3337,9.0,1999,9.0,0.0,318.0,5.0,426.0,1.0,3.0,79.5,80.0,74.64
3338,9.0,1999,8.0,0.0,88.0,4.0,118.0,1.0,0.0,22.0,29.0,74.57
3339,9.0,1999/00,8.0,0.0,266.0,1.0,464.0,1.0,3.0,38.0,74.0,57.32
3340,9.0,1999/00,5.0,0.0,32.0,2.0,43.0,2.0,0.0,10.66,21.0,74.41
3341,9.0,1999/00,7.0,0.0,128.0,2.0,207.0,1.0,0.0,25.6,36.0,61.83
3342,9.0,1999/00,4.0,0.0,11.0,2.0,31.0,0.0,0.0,5.5,4.0,35.48
3343,9.0,1999/00,9.0,0.0,242.0,2.0,337.0,1.0,2.0,34.57,87.0,71.81
3344,9.0,1999/00,9.0,0.0,189.0,0.0,289.0,0.0,2.0,21.0,85.0,65.39
3345,9.0,1999/00,9.0,0.0,304.0,2.0,488.0,1.0,3.0,43.42,72.0,62.29
3346,9.0,1999/00,7.0,0.0,83.0,0.0,136.0,0.0,0.0,11.85,35.0,61.02
3347,9.0,1999/00,4.0,0.0,85.0,1.0,131.0,0.0,1.0,28.33,63.0,64.88
3348,9.0,1999/00,6.0,0.0,70.0,2.0,117.0,1.0,0.0,17.5,26.0,59.82
3349,9.0,1999/00,6.0,0.0,72.0,1.0,83.0,1.0,0.0,14.4,22.0,86.74
3350,9.0,1999/00,8.0,0.0,136.0,4.0,193.0,0.0,0.0,34.0,41.0,70.46
3351,9.0,1999/00,6.0,0.0,47.0,4.0,80.0,0.0,0.0,23.5,19.0,58.75
3352,9.0,2000,7.0,0.0,208.0,3.0,259.0,0.0,2.0,52.0,59.0,80.3
3353,9.0,2000,9.0,1.0,390.0,2.0,569.0,0.0,2.0,55.71,100.0,68.54
3354,9.0,2000,7.0,0.0,162.0,0.0,283.0,1.0,1.0,23.14,57.0,57.24
3355,9.0,2000,9.0,1.0,317.0,0.0,399.0,1.0,2.0,35.22,105.0,79.44
3356,9.0,2000,8.0,0.0,121.0,1.0,208.0,1.0,0.0,17.28,49.0,58.17
3357,9.0,2000,3.0,0.0,1.0,1.0,4.0,2.0,0.0,0.5,1.0,25.0
3358,9.0,2000,6.0,0.0,54.0,2.0,95.0,1.0,0.0,13.5,34.0,56.84
3359,9.0,2000,9.0,0.0,280.0,0.0,379.0,0.0,1.0,31.11,82.0,73.87
3360,9.0,2000,6.0,0.0,85.0,1.0,96.0,1.0,0.0,17.0,45.0,88.54
3361,9.0,2000/01,8.0,1.0,276.0,2.0,310.0,1.0,1.0,46.0,102.0,89.03
3362,9.0,2000/01,9.0,0.0,172.0,1.0,246.0,1.0,1.0,21.5,60.0,69.91
3363,9.0,2000/01,7.0,0.0,200.0,3.0,206.0,0.0,2.0,50.0,92.0,97.08
